x	y	L8b2_24MART2014	L8b3_24MART2014	L8b4_24MART2014	L8b5_24MART2014	L8b2_25APR2014	L8b3_25APR2014	L8b4_25APR2014	L8b5_25APR2014	BG_24MART2014	BR_24MART2014	BNIR_24MART2014	GB_24MART2014	GR_24MART2014	GNIR_24MART2014	RB_24MART2014	RG_24MART2014	RNIR_24MART2014	NIRB_24MART2014	NIRG_24MART2014	NIRR_24MART2014	BG_25APR2014	BR_25APR2014	BNIR_25APR2014	GB_25APR2014	GR_25APR2014	GNIR_25APR2014	RB_25APR2014	RG_25APR2014	RNIR_25APR2014	NIRB_25APR2014	NIRG_25APR2014	NIRR_25APR2014	DEM	CScurv	CI	FA	TWI	LSF	CNBL	VDCN	VD	SLP	MRVBF	MRRTF	L8b2_mean	L8b3_mean	L8b4_mean	L8b5_mean	BG_mean	BR_mean	BNIR_mean	GB_mean	GR_mean	GNIR_mean	RB_mean	RG_mean	RNIR_mean	NIRB_mean	NIRG_mean	NIRR_mean
"818"	565650	5593110	0.0296	0.0364	0.0429	0.0649	0.0351	0.0414	0.0471	0.0684	0.813187	0.689977	0.456086	1.22973	0.848485	0.560863	1.449324	1.178571	0.661017	2.192568	1.782967	1.512821	0.847826	0.745223	0.513158	1.179487	0.878981	0.605263	1.34188	1.137681	0.688596	1.948718	1.652174	1.452229	279.53244	6e-04	6.814726	3056.334717	7.091954	0.393309	210.499451	69.032967	10.049417	2.68653	0.446265	1.99356	0.03235	0.0389	0.045	0.06665	0.831619537275064	0.718888888888889	0.485371342835709	1.20247295208655	0.864444444444445	0.583645911477869	1.39103554868624	1.15681233933162	0.675168792198049	2.06027820710974	1.7133676092545	1.48111111111111
"819"	565680	5593110	0.0282	0.0357	0.0421	0.064	0.0355	0.042	0.0469	0.0726	0.789916	0.669834	0.440625	1.265957	0.847981	0.557813	1.492908	1.179272	0.657812	2.269504	1.792717	1.52019	0.845238	0.75693	0.488981	1.183099	0.895522	0.578512	1.321127	1.116667	0.646006	2.04507	1.728571	1.547974	278.952209	0.000459	4.849274	3526.71582	7.084116	0.536327	210.485733	68.466484	10.527534	3.311259	0.479935	1.098342	0.03185	0.03885	0.0445	0.0683	0.81981981981982	0.715730337078652	0.466325036603221	1.21978021978022	0.873033707865169	0.568814055636896	1.39717425431711	1.14543114543115	0.651537335285505	2.14442700156986	1.75804375804376	1.53483146067416
"820"	565710	5593110	0.0261	0.0326	0.0397	0.0619	0.0353	0.0409	0.0466	0.0752	0.800614	0.657431	0.421648	1.249042	0.821159	0.526656	1.521073	1.217791	0.641357	2.371648	1.898773	1.559194	0.863081	0.757511	0.469415	1.15864	0.877682	0.543883	1.320113	1.139364	0.619681	2.130311	1.838631	1.613734	277.916473	0.00029	3.23946	4120.391602	7.042945	0.71085	210.471405	67.445076	11.460209	4.020356	0.52094	0.498627	0.0307	0.03675	0.04315	0.06855	0.835374149659864	0.711471610660487	0.447848285922684	1.19706840390879	0.851680185399768	0.536105032822757	1.40553745928339	1.17414965986395	0.62946754194019	2.2328990228013	1.86530612244898	1.58864426419467
"821"	565740	5593110	0.0322	0.0362	0.0443	0.081	0.0359	0.0454	0.0461	0.1184	0.889503	0.726862	0.397531	1.124224	0.817156	0.446914	1.375776	1.223757	0.546914	2.515528	2.237569	1.828442	0.790749	0.778742	0.303209	1.264624	0.984816	0.383446	1.284123	1.015419	0.389358	3.29805	2.607929	2.56833	276.485626	0.000135	1.988517	4830.740234	7.111222	0.888344	210.456223	66.029396	12.786774	4.623728	0.581456	0.275641	0.03405	0.0408	0.0452	0.0997	0.834558823529412	0.753318584070796	0.341524573721163	1.19823788546256	0.902654867256637	0.409227683049147	1.32745961820852	1.1078431372549	0.453360080240722	2.928046989721	2.44362745098039	2.20575221238938
"822"	565920	5593110	0.0367	0.0534	0.0681	0.1234	0.0432	0.0571	0.065	0.1319	0.687266	0.538913	0.297407	1.455041	0.784141	0.432739	1.855586	1.275281	0.551864	3.362398	2.310862	1.812041	0.756567	0.664615	0.327521	1.321759	0.878462	0.432904	1.504629	1.138354	0.492798	3.053241	2.309982	2.029231	266.112701	-0.000284	-1.505834	11075.24707	8.262855	0.809276	210.345169	55.767529	22.485449	3.727721	1.116379	0.144625	0.03995	0.05525	0.06655	0.12765	0.723076923076923	0.600300525920361	0.312965139052096	1.38297872340426	0.830202854996243	0.432824128476302	1.66583229036295	1.20452488687783	0.521347434390913	3.19524405506884	2.310407239819	1.91810668670173
"823"	565950	5593110	0.0275	0.0332	0.0403	0.0653	0.0397	0.0472	0.0539	0.0915	0.828313	0.682382	0.421133	1.207273	0.823821	0.508423	1.465455	1.213856	0.617152	2.374546	1.966868	1.620347	0.841102	0.736549	0.43388	1.188917	0.875696	0.515847	1.357683	1.141949	0.589071	2.304786	1.938559	1.697588	265.202026	-0.000284	-1.479301	13491.141602	8.512584	0.837215	210.33223	54.869804	23.325184	3.689723	1.202769	0.13484	0.0336	0.0402	0.0471	0.0784	0.835820895522388	0.713375796178344	0.428571428571429	1.19642857142857	0.853503184713376	0.512755102040816	1.40178571428571	1.17164179104478	0.600765306122449	2.33333333333333	1.95024875621891	1.66454352441614
"824"	565980	5593110	0.0277	0.0334	0.0394	0.0605	0.0375	0.0437	0.0499	0.0784	0.829341	0.703046	0.457851	1.205776	0.847716	0.552066	1.422383	1.179641	0.65124	2.184116	1.811377	1.535533	0.858124	0.751503	0.478316	1.165333	0.875751	0.557398	1.330667	1.141876	0.63648	2.090667	1.79405	1.571142	263.855072	-0.000271	-1.502357	17553.828125	8.684762	0.88624	210.312408	53.542652	24.566412	3.745901	1.130393	0.151006	0.0326	0.03855	0.04465	0.06945	0.845654993514916	0.730123180291153	0.469402447804176	1.18251533742331	0.863381858902576	0.555075593952484	1.36963190184049	1.15823605706874	0.642908567314615	2.13036809815951	1.80155642023346	1.55543113101904
"825"	566010	5593110	0.028	0.0336	0.0404	0.0614	0.0378	0.0449	0.0513	0.081	0.833333	0.693069	0.456026	1.2	0.831683	0.547231	1.442857	1.202381	0.65798	2.192857	1.827381	1.519802	0.841871	0.736842	0.466667	1.187831	0.875244	0.554321	1.357143	1.142539	0.633333	2.142857	1.804009	1.578947	262.532898	-0.000233	-1.313668	20629.796875	8.752548	0.966345	210.292252	52.240631	25.783373	3.93055	0.86096	0.193213	0.0329	0.03925	0.04585	0.0712	0.838216560509554	0.717557251908397	0.462078651685393	1.19300911854103	0.856052344601963	0.55126404494382	1.3936170212766	1.16815286624204	0.643960674157303	2.16413373860182	1.8140127388535	1.55288985823337
"826"	566040	5593110	0.0277	0.0325	0.0396	0.0603	0.0379	0.0452	0.0521	0.0819	0.852308	0.699495	0.45937	1.173285	0.820707	0.538972	1.429603	1.218462	0.656716	2.176895	1.855385	1.522727	0.838496	0.727447	0.462759	1.192612	0.867562	0.551893	1.37467	1.152655	0.636142	2.16095	1.811947	1.571977	261.179504	-2e-04	-0.993663	21564.585938	8.670802	1.064768	210.271759	50.907734	27.032616	4.242104	0.682941	0.225379	0.0328	0.03885	0.04585	0.0711	0.844272844272844	0.715376226826609	0.461322081575246	1.18445121951219	0.847328244274809	0.546413502109705	1.39786585365854	1.18018018018018	0.644866385372715	2.16768292682927	1.83011583011583	1.55070883315158
"827"	566070	5593110	0.0282	0.0336	0.041	0.0634	0.0382	0.0461	0.0532	0.0839	0.839286	0.687805	0.444795	1.191489	0.819512	0.529968	1.453901	1.220238	0.646688	2.248227	1.886905	1.546341	0.828633	0.718045	0.455304	1.206806	0.866541	0.549464	1.39267	1.154013	0.634088	2.196335	1.819957	1.577068	259.696167	-0.000188	-0.738728	20876.984375	8.503676	1.211023	210.251007	49.445156	28.412842	4.72673	0.625114	0.225158	0.0332	0.03985	0.0471	0.07365	0.833124215809285	0.704883227176221	0.450780719619824	1.20030120481928	0.846072186836518	0.541072640868975	1.41867469879518	1.18193224592221	0.639511201629328	2.2183734939759	1.84818067754078	1.56369426751592
"828"	566100	5593110	0.0277	0.0331	0.0403	0.0622	0.0382	0.0462	0.0535	0.0855	0.836858	0.687345	0.445338	1.194946	0.82134	0.532154	1.454874	1.217523	0.64791	2.245487	1.879154	1.543424	0.82684	0.714019	0.446784	1.209424	0.863551	0.540351	1.400524	1.158009	0.625731	2.23822	1.850649	1.598131	257.99057	-0.000189	-0.695175	19674.361328	8.335191	1.374216	210.230042	47.760525	30.016548	5.260606	0.596528	0.205141	0.03295	0.03965	0.0469	0.07385	0.831021437578815	0.702558635394456	0.446174678402167	1.20333839150228	0.845415778251599	0.536899119837508	1.42336874051593	1.1828499369483	0.635071090047393	2.2412746585736	1.8625472887768	1.57462686567164
"829"	566130	5593110	0.0287	0.0354	0.044	0.0715	0.0399	0.0488	0.0583	0.0961	0.810734	0.652273	0.401399	1.233449	0.804545	0.495105	1.533101	1.242938	0.615385	2.491289	2.019774	1.625	0.817623	0.684391	0.415193	1.223058	0.83705	0.507804	1.461153	1.194672	0.60666	2.408521	1.969262	1.648371	256.080841	-0.000223	-1.262544	18601.548828	8.206947	1.488503	210.209	45.871841	31.825071	5.646077	0.55915	0.195347	0.0343	0.0421	0.05115	0.0838	0.814726840855107	0.670576735092864	0.409307875894988	1.22740524781341	0.823069403714565	0.502386634844869	1.49125364431487	1.21496437054632	0.610381861575179	2.44314868804665	1.99049881235154	1.63831867057673
"830"	566160	5593110	0.0323	0.0397	0.0501	0.0891	0.0423	0.0544	0.064	0.1226	0.813602	0.644711	0.362514	1.229102	0.792415	0.445567	1.551084	1.261965	0.56229	2.758514	2.244333	1.778443	0.777574	0.660937	0.345024	1.286052	0.85	0.443719	1.513002	1.176471	0.522023	2.898345	2.253676	1.915625	254.659027	-0.000224	-1.494491	17537.564453	8.102999	1.560507	210.18602	44.473007	33.191177	5.909293	0.446793	0.252782	0.0373	0.04705	0.05705	0.10585	0.792773645058448	0.653812445223488	0.352385451110061	1.26139410187668	0.824715162138475	0.444496929617383	1.52949061662198	1.2125398512221	0.538970240906944	2.83780160857909	2.24973432518597	1.85539000876424
"831"	566190	5593110	0.0339	0.0434	0.0542	0.1073	0.0427	0.0574	0.0639	0.1459	0.781106	0.625461	0.315937	1.280236	0.800738	0.404473	1.59882	1.248848	0.505126	3.165192	2.47235	1.979705	0.743902	0.668232	0.292666	1.344262	0.898279	0.39342	1.496487	1.11324	0.437971	3.416862	2.541812	2.283255	252.608856	-0.000329	-2.384568	16996.3125	7.930387	1.546915	210.159744	42.449108	35.159805	6.010503	0.328515	0.351131	0.0383	0.0504	0.05905	0.1266	0.759920634920635	0.648602878916173	0.302527646129542	1.31592689295039	0.853513971210838	0.398104265402844	1.54177545691906	1.17162698412698	0.466429699842022	3.30548302872063	2.51190476190476	2.14394580863675
"832"	565290	5593140	0.0243	0.0298	0.0365	0.0591	0.0336	0.0403	0.0446	0.0749	0.815436	0.665753	0.411168	1.226337	0.816438	0.50423	1.502058	1.224832	0.617597	2.432099	1.983221	1.619178	0.833747	0.753363	0.448598	1.199405	0.903587	0.538051	1.327381	1.1067	0.595461	2.229167	1.858561	1.679372	265.88208	0.000603	4.279068	4969.423828	7.038617	0.849893	210.609329	55.272755	24.280933	4.535962	0.448501	0.418082	0.02895	0.03505	0.04055	0.067	0.825962910128388	0.713933415536375	0.432089552238806	1.21070811744387	0.864364981504316	0.523134328358209	1.4006908462867	1.15691868758916	0.605223880597015	2.31433506044905	1.91155492154066	1.65228113440197
"833"	565320	5593140	0.0241	0.0286	0.0347	0.0538	0.033	0.0389	0.0427	0.0677	0.842657	0.694525	0.447955	1.186722	0.824208	0.531599	1.439834	1.213287	0.644981	2.232365	1.881119	1.550432	0.848329	0.772834	0.487445	1.178788	0.911007	0.574594	1.293939	1.097686	0.630724	2.051515	1.74036	1.58548	267.82782	0.000667	4.543937	4560.104004	6.882204	0.820629	210.605637	57.222168	22.32725	4.52629	0.39598	0.480695	0.02855	0.03375	0.0387	0.06075	0.845925925925926	0.737726098191214	0.469958847736625	1.18213660245184	0.872093023255814	0.555555555555556	1.35551663747811	1.14666666666667	0.637037037037037	2.12784588441331	1.8	1.56976744186047
"834"	565350	5593140	0.0245	0.0295	0.0349	0.0537	0.0342	0.039	0.0427	0.0667	0.830508	0.702006	0.456238	1.204082	0.845272	0.549348	1.42449	1.183051	0.649907	2.191837	1.820339	1.538682	0.876923	0.800937	0.512744	1.140351	0.913349	0.584708	1.248538	1.094872	0.64018	1.950292	1.710256	1.562061	270.113037	0.000712	4.966279	4171.899414	6.896955	0.678086	210.600922	59.512096	19.98642	3.977174	0.402163	0.606727	0.02935	0.03425	0.0388	0.0602	0.856934306569343	0.756443298969072	0.487541528239203	1.16695059625213	0.882731958762887	0.568936877076412	1.32197614991482	1.13284671532847	0.644518272425249	2.0511073253833	1.75766423357664	1.55154639175258
"835"	565380	5593140	0.0257	0.0314	0.0378	0.0575	0.0352	0.0404	0.0455	0.0701	0.818471	0.679894	0.446956	1.22179	0.830688	0.546087	1.470817	1.203822	0.657391	2.237354	1.83121	1.521164	0.871287	0.773626	0.50214	1.147727	0.887912	0.57632	1.292614	1.126238	0.649073	1.991477	1.735149	1.540659	271.983337	0.000712	5.428216	3866.228516	7.117909	0.538355	210.595261	61.388096	18.054153	3.313599	0.458734	1.183421	0.03045	0.0359	0.04165	0.0638	0.848189415041783	0.73109243697479	0.477272727272727	1.17898193760263	0.861944777911165	0.56269592476489	1.36781609195402	1.16016713091922	0.65282131661442	2.09523809523809	1.77715877437326	1.53181272509004
"836"	565410	5593140	0.027	0.0316	0.039	0.06	0.0364	0.0417	0.0465	0.0729	0.85443	0.692308	0.45	1.17037	0.810256	0.526667	1.444444	1.234177	0.65	2.222222	1.898734	1.538461	0.872902	0.782796	0.499314	1.145604	0.896774	0.572016	1.277472	1.115108	0.63786	2.002747	1.748201	1.567742	273.544617	0.000677	5.85788	3539.455322	7.202211	0.458867	210.589081	62.955528	16.427801	2.943249	0.490405	1.584741	0.0317	0.03665	0.04275	0.06645	0.86493860845839	0.741520467836257	0.477050413844996	1.15615141955836	0.857309941520468	0.551542513167795	1.34858044164038	1.16643929058663	0.64334085778781	2.09621451104101	1.8130968622101	1.55438596491228
"837"	565440	5593140	0.0273	0.0328	0.0402	0.0612	0.0372	0.043	0.048	0.074	0.832317	0.679105	0.446078	1.201465	0.81592	0.535948	1.472527	1.22561	0.656863	2.241758	1.865854	1.522388	0.865116	0.775	0.502703	1.155914	0.895833	0.581081	1.290323	1.116279	0.648649	1.989247	1.72093	1.541667	274.965332	0.000628	6.174417	3171.418701	7.159134	0.41095	210.582077	64.383255	14.93772	2.75036	0.441767	1.749778	0.03225	0.0379	0.0441	0.0676	0.850923482849604	0.731292517006803	0.47707100591716	1.17519379844961	0.859410430839002	0.560650887573965	1.36744186046512	1.16358839050132	0.652366863905326	2.09612403100775	1.78364116094987	1.5328798185941
"838"	565470	5593140	0.0275	0.0342	0.0424	0.0639	0.0377	0.0446	0.0509	0.078	0.804094	0.648585	0.43036	1.243636	0.806604	0.535211	1.541818	1.239766	0.663537	2.323637	1.868421	1.507076	0.845292	0.740668	0.483333	1.183024	0.876228	0.571795	1.350133	1.141256	0.652564	2.068965	1.748879	1.532416	276.212341	0.000593	6.340787	2856.259521	7.107431	0.35354	210.574219	65.638138	13.617002	2.503097	0.305654	1.93778	0.0326	0.0394	0.04665	0.07095	0.82741116751269	0.69882100750268	0.459478505990134	1.20858895705522	0.844587352625938	0.555320648343904	1.43098159509202	1.18401015228426	0.657505285412262	2.17638036809816	1.8007614213198	1.52090032154341
"839"	565500	5593140	0.0273	0.0335	0.041	0.0626	0.0368	0.0436	0.0494	0.0762	0.814925	0.665854	0.436102	1.227106	0.817073	0.535144	1.501832	1.223881	0.654952	2.29304	1.868657	1.526829	0.844037	0.744939	0.48294	1.184783	0.882591	0.572178	1.342391	1.133028	0.648294	2.070652	1.747706	1.54251	277.190369	0.000588	6.927548	2720.972412	7.070357	0.29552	210.565216	66.625168	12.559753	2.231816	0.207336	2.450198	0.03205	0.03855	0.0452	0.0694	0.831387808041505	0.709070796460177	0.461815561959654	1.20280811232449	0.85287610619469	0.555475504322767	1.41029641185647	1.17250324254215	0.651296829971182	2.16536661466459	1.80025940337224	1.5353982300885
"840"	565530	5593140	0.027	0.0326	0.0392	0.0612	0.0366	0.043	0.0481	0.0745	0.828221	0.688776	0.441176	1.207407	0.831633	0.53268	1.451852	1.202454	0.640523	2.266667	1.877301	1.561224	0.851163	0.760915	0.491275	1.174863	0.893971	0.577181	1.314208	1.118605	0.645638	2.035519	1.732558	1.548857	277.883179	0.000618	8.456102	2708.046875	7.226655	0.270707	210.555496	67.327675	11.784373	2.063984	0.265415	2.775746	0.0318	0.0378	0.04365	0.06785	0.841269841269841	0.72852233676976	0.468680913780398	1.18867924528302	0.865979381443299	0.557111274871039	1.37264150943396	1.1547619047619	0.643330876934414	2.13364779874214	1.79497354497354	1.55441008018328
"841"	565560	5593140	0.0277	0.0336	0.0411	0.063	0.0382	0.0438	0.0489	0.0754	0.824405	0.673966	0.439683	1.212996	0.817518	0.533333	1.483755	1.223214	0.652381	2.274368	1.875	1.532847	0.872146	0.781186	0.506631	1.146597	0.895706	0.580902	1.280105	1.116438	0.648541	1.973822	1.721461	1.541922	278.327972	0.00065	9.26621	2755.605957	7.316053	0.271983	210.54483	67.783142	11.252928	2.045377	0.360858	2.847318	0.03295	0.0387	0.045	0.0692	0.851421188630491	0.732222222222222	0.476156069364162	1.17450682852807	0.86	0.559248554913295	1.36570561456753	1.16279069767442	0.65028901734104	2.10015174506829	1.78811369509044	1.53777777777778
"842"	565590	5593140	0.0281	0.0341	0.0417	0.0641	0.0378	0.0447	0.0503	0.0781	0.824047	0.673861	0.438378	1.213523	0.817746	0.531981	1.483986	1.222874	0.650546	2.281139	1.879765	1.53717	0.845638	0.751491	0.483995	1.18254	0.888668	0.572343	1.330688	1.12528	0.644046	2.066138	1.747204	1.552684	278.541962	0.000654	8.819339	2862.979004	7.126911	0.285036	210.533371	68.008591	10.948909	2.165118	0.366405	2.821257	0.03295	0.0394	0.046	0.0711	0.836294416243655	0.716304347826087	0.463431786216596	1.19575113808801	0.856521739130435	0.554149085794655	1.39605462822458	1.16751269035533	0.646976090014065	2.15781487101669	1.80456852791878	1.54565217391304
"843"	565620	5593140	0.0277	0.0339	0.0417	0.0639	0.0379	0.0439	0.05	0.0793	0.817109	0.664269	0.43349	1.223827	0.81295	0.530516	1.505415	1.230089	0.652582	2.306859	1.884956	1.532374	0.863326	0.758	0.477932	1.158311	0.878	0.553594	1.319261	1.138952	0.630517	2.092348	1.806378	1.586	278.504791	0.000619	7.654717	3078.574219	7.171544	0.342567	210.521103	67.983681	10.892963	2.426334	0.420083	2.632621	0.0328	0.0389	0.04585	0.0716	0.84318766066838	0.715376226826609	0.458100558659218	1.1859756097561	0.848418756815703	0.543296089385475	1.39786585365854	1.17866323907455	0.64036312849162	2.18292682926829	1.84061696658098	1.56161395856052
"844"	565650	5593140	0.0272	0.0336	0.0415	0.0633	0.0364	0.0427	0.0478	0.0767	0.809524	0.655422	0.4297	1.235294	0.809639	0.530806	1.525735	1.235119	0.655608	2.327206	1.883929	1.525301	0.852459	0.761506	0.474576	1.173077	0.893305	0.556714	1.313187	1.119438	0.623207	2.107143	1.796253	1.604603	278.156464	0.000523	6.129204	3426.674561	7.198988	0.44113	210.508484	67.647995	11.146852	2.864649	0.46725	1.830865	0.0318	0.03815	0.04465	0.07	0.833551769331586	0.712206047032475	0.454285714285714	1.19968553459119	0.854423292273236	0.545	1.40408805031447	1.17038007863696	0.637857142857143	2.20125786163522	1.8348623853211	1.56774916013438
"845"	565680	5593140	0.0281	0.0341	0.0417	0.063	0.0356	0.0424	0.0474	0.0744	0.824047	0.673861	0.446032	1.213523	0.817746	0.54127	1.483986	1.222874	0.661905	2.241993	1.847507	1.510791	0.839623	0.751055	0.478495	1.191011	0.894515	0.569892	1.331461	1.117925	0.637097	2.089888	1.754717	1.56962	277.409943	0.000362	4.506512	3887.001221	7.145888	0.570758	210.495316	66.914612	11.797963	3.426303	0.489966	0.825807	0.03185	0.03825	0.04455	0.0687	0.832679738562092	0.714927048260382	0.463609898107715	1.20094191522763	0.858585858585859	0.556768558951965	1.39874411302983	1.16470588235294	0.648471615720524	2.15698587127159	1.79607843137255	1.54208754208754
"846"	565710	5593140	0.0285	0.0344	0.0421	0.0636	0.0364	0.0421	0.0475	0.075	0.828488	0.67696	0.448113	1.207018	0.817102	0.540881	1.477193	1.223837	0.66195	2.231579	1.848837	1.510689	0.864608	0.766316	0.485333	1.156593	0.886316	0.561333	1.304945	1.128266	0.633333	2.06044	1.781473	1.578947	276.244965	0.000179	2.776159	4471.853516	7.087116	0.711734	210.481552	65.76339	12.866496	4.002874	0.526298	0.399948	0.03245	0.03825	0.0448	0.0693	0.848366013071895	0.724330357142857	0.468253968253968	1.17873651771957	0.853794642857143	0.551948051948052	1.38058551617874	1.17124183006536	0.646464646464646	2.13559322033898	1.81176470588235	1.546875
"847"	565740	5593140	0.0271	0.0332	0.0407	0.0653	0.0351	0.0418	0.0453	0.0793	0.816265	0.665848	0.415008	1.225092	0.815725	0.508423	1.501845	1.225904	0.623277	2.409594	1.966868	1.604423	0.839713	0.774835	0.442623	1.190883	0.922737	0.527112	1.290598	1.083732	0.571248	2.259259	1.897129	1.750552	274.708862	4e-06	0.930303	5302.445801	7.269614	0.870753	210.466965	64.241898	14.30482	4.462634	0.604209	0.271541	0.0311	0.0375	0.043	0.0723	0.829333333333333	0.723255813953488	0.43015214384509	1.20578778135048	0.872093023255814	0.518672199170124	1.38263665594855	1.14666666666667	0.594744121715076	2.32475884244373	1.928	1.68139534883721
"848"	565950	5593140	0.0312	0.0381	0.0482	0.0819	0.0408	0.0523	0.0616	0.1099	0.818898	0.647303	0.380952	1.221154	0.790456	0.465201	1.544872	1.265092	0.588523	2.625	2.149606	1.69917	0.780115	0.662338	0.371247	1.281863	0.849026	0.475887	1.509804	1.17782	0.56051	2.693627	2.101338	1.784091	263.880768	-0.000353	-3.450444	13528.604492	8.443728	0.805696	210.344864	53.535915	24.440804	3.628121	1.403623	0.150195	0.036	0.0452	0.0549	0.0959	0.79646017699115	0.655737704918033	0.375391032325339	1.25555555555556	0.823315118397086	0.471324296141814	1.525	1.2146017699115	0.572471324296142	2.66388888888889	2.1216814159292	1.74681238615665
"849"	565980	5593140	0.0273	0.0331	0.0389	0.0601	0.036	0.0434	0.0494	0.0787	0.824773	0.7018	0.454243	1.212454	0.8509	0.550749	1.424908	1.175226	0.647255	2.201465	1.81571	1.544987	0.829493	0.728745	0.457433	1.205556	0.878542	0.551461	1.372222	1.138249	0.6277	2.186111	1.813364	1.593117	262.449585	-0.00037	-3.818747	17091.939453	8.671775	0.901475	210.328522	52.121067	25.762074	3.793553	1.336887	0.134746	0.03165	0.03825	0.04415	0.0694	0.827450980392157	0.716874292185731	0.456051873198847	1.2085308056872	0.866364665911665	0.551152737752161	1.39494470774092	1.15424836601307	0.636167146974063	2.19273301737757	1.81437908496732	1.57191392978482
