x	y	S2_B02_20160409	S2_B03_20160409	S2_B04_20160409	S2_B08_20160409	BG_20160409	BR_20160409	BNIR_20160409	GB_20160409	GR_20160409	GNIR_20160409	RB_20160409	RG_20160409	RNIR_20160409	NIRB_20160409	NIRG_20160409	NIRR_20160409	DEM	SLP	CS_curv	Long_curv	CI	FA	TWI	LSF	CNBL	VDCN	VD	RSP	MRVBF	MRRTF
566085.000000	5592265.000000	0.052900	0.070200	0.105800	0.166700	0.753561	0.500000	0.317336	1.327032	0.663516	0.421116	2.000000	1.507122	0.634673	3.151229	2.374644	1.575615	291.695129	3.284392	-0.000571	-0.000151	-1.647178	5233.924805	8.578526	0.711622	238.043060	53.652046	1.632843	0.970462	1.198744	0.328623
566095.000000	5592265.000000	0.054500	0.071800	0.109100	0.172400	0.759053	0.499542	0.316125	1.317431	0.658112	0.416473	2.001835	1.519499	0.632831	3.163302	2.401114	1.580202	291.140289	3.268842	-0.000618	-0.000016	-1.778758	5471.768555	8.626448	0.713367	237.809952	53.330349	1.797405	0.967393	1.237621	0.322144
566105.000000	5592265.000000	0.054200	0.071400	0.106400	0.170900	0.759104	0.509399	0.317145	1.317343	0.671053	0.417788	1.963100	1.490196	0.622586	3.153136	2.393557	1.606203	290.578522	3.288275	-0.000688	0.000111	-1.944979	5833.620605	8.682749	0.727953	237.579041	52.999481	1.975227	0.964067	1.252445	0.305636
566115.000000	5592265.000000	0.052500	0.069600	0.103300	0.168400	0.754310	0.508229	0.311758	1.325714	0.673766	0.413302	1.967619	1.484195	0.613420	3.207619	2.419540	1.630203	290.111084	3.352331	-0.000728	0.000178	-2.007166	5927.752930	8.681777	0.749213	237.374573	52.736526	2.127787	0.961215	1.213274	0.296506
566125.000000	5592265.000000	0.049300	0.065100	0.099300	0.165400	0.757297	0.496475	0.298065	1.320487	0.655589	0.393591	2.014199	1.525346	0.600363	3.354970	2.540707	1.665660	289.440460	3.481148	-0.000775	0.000224	-2.045571	5964.463379	8.654853	0.788997	237.083984	52.356468	2.370110	0.956689	1.155635	0.280665
566455.000000	5592265.000000	0.027600	0.032900	0.040800	0.079900	0.838906	0.676471	0.345432	1.192029	0.806373	0.411765	1.478261	1.240122	0.510638	2.894928	2.428571	1.958333	261.038635	5.121224	-0.000388	0.000474	-0.901737	6110.090820	8.284639	1.306343	230.935089	30.103540	21.492121	0.583425	0.553461	0.236980
566465.000000	5592265.000000	0.027200	0.031300	0.038700	0.077800	0.869010	0.702842	0.349614	1.150735	0.808786	0.402314	1.422794	1.236422	0.497429	2.860294	2.485623	2.010336	260.613251	5.427117	0.000093	0.000708	-0.069424	4943.065918	8.006605	1.348312	230.805206	29.808037	21.717937	0.578476	0.502298	0.247460
566475.000000	5592265.000000	0.027400	0.029900	0.039000	0.077800	0.916388	0.702564	0.352185	1.091241	0.766667	0.384319	1.423358	1.304348	0.501285	2.839416	2.602007	1.994871	260.220917	5.696064	0.000431	0.000763	0.495919	3768.557373	7.692121	1.361382	230.582062	29.638851	21.870941	0.575372	0.408075	0.299966
566485.000000	5592265.000000	0.028000	0.031300	0.039800	0.079700	0.894569	0.703517	0.351317	1.117857	0.786432	0.392723	1.421429	1.271566	0.499373	2.846429	2.546326	2.002512	259.782593	5.841214	0.000561	0.000670	0.712445	3076.786621	7.469240	1.351829	230.350937	29.431667	22.072987	0.571406	0.336689	0.349598
566495.000000	5592265.000000	0.028700	0.032200	0.044800	0.080700	0.891304	0.640625	0.355638	1.121951	0.718750	0.399009	1.560976	1.391304	0.555143	2.811846	2.506211	1.801339	259.305023	5.855676	0.000565	0.000483	0.744454	2691.927490	7.335888	1.320941	230.112656	29.192368	22.317139	0.566707	0.356481	0.327700
566505.000000	5592265.000000	0.028500	0.032100	0.045400	0.083800	0.887851	0.627753	0.340095	1.126316	0.707048	0.383055	1.592982	1.414330	0.541766	2.940351	2.610592	1.845815	258.805450	5.745934	0.000509	0.000273	0.685609	2468.924805	7.269615	1.267060	229.869171	28.936283	22.585377	0.561603	0.424641	0.277136
566515.000000	5592265.000000	0.028700	0.034700	0.048100	0.086600	0.827089	0.596674	0.331409	1.209059	0.721414	0.400693	1.675958	1.386167	0.555427	3.017421	2.495677	1.800416	258.301910	5.516783	0.000452	0.000107	0.619019	2322.627930	7.250282	1.187589	229.620819	28.681095	22.859859	0.556444	0.478004	0.259623
566525.000000	5592265.000000	0.029800	0.035000	0.049300	0.088300	0.851429	0.604463	0.337486	1.174497	0.709939	0.396376	1.654362	1.408571	0.558324	2.963087	2.522857	1.791075	257.808563	5.182218	0.000453	0.000034	0.639455	2215.893066	7.266891	1.085066	229.365967	28.442608	23.127327	0.551508	0.507965	0.273545
566535.000000	5592265.000000	0.030700	0.036300	0.049700	0.092600	0.845730	0.617706	0.331533	1.182410	0.730382	0.392009	1.618892	1.369146	0.536717	3.016287	2.550964	1.863179	257.338196	4.787848	0.000542	0.000071	0.802584	2118.873535	7.301964	0.970664	229.104065	28.234131	23.375366	0.547048	0.530822	0.294043
566545.000000	5592265.000000	0.031500	0.036700	0.049600	0.091700	0.858311	0.635081	0.343511	1.165079	0.739919	0.400218	1.574603	1.351499	0.540894	2.911112	2.498638	1.848790	256.896973	4.409485	0.000701	0.000204	1.080566	2002.209961	7.327517	0.862501	228.836365	28.060608	23.597240	0.543179	0.536979	0.322204
566555.000000	5592265.000000	0.031300	0.036900	0.049900	0.091200	0.848239	0.627255	0.343202	1.178914	0.739479	0.404605	1.594249	1.352304	0.547149	2.913738	2.471545	1.827655	256.474243	4.158538	0.000880	0.000389	1.366239	1866.856689	7.315560	0.787943	228.563629	27.910591	23.803379	0.539691	0.497156	0.385070
566565.000000	5592265.000000	0.030900	0.037300	0.049800	0.090900	0.828418	0.620482	0.339934	1.207119	0.748996	0.410341	1.611650	1.335121	0.547855	2.941747	2.436997	1.825301	256.036896	4.143657	0.001014	0.000553	1.536752	1762.001831	7.215099	0.768279	228.285339	27.751545	24.027256	0.535945	0.408149	0.488363
566575.000000	5592265.000000	0.030200	0.035300	0.049300	0.089400	0.855524	0.612576	0.337808	1.168874	0.716024	0.394855	1.632450	1.396601	0.551454	2.960265	2.532578	1.813387	255.545685	4.358352	0.001069	0.000626	1.631381	1727.862061	7.051768	0.801922	228.002670	27.543018	24.307541	0.531183	0.325552	0.572137
566585.000000	5592265.000000	0.029300	0.035200	0.046900	0.090600	0.832386	0.624733	0.323400	1.201365	0.750533	0.388521	1.600683	1.332386	0.517660	3.092150	2.573864	1.931770	254.982132	4.650315	0.001038	0.000571	1.654333	1754.146606	7.001277	0.874867	227.717209	27.264919	24.661903	0.525048	0.316515	0.559261
566595.000000	5592265.000000	0.026300	0.031600	0.041800	0.086100	0.832279	0.629187	0.305459	1.201521	0.755981	0.367015	1.589354	1.322785	0.485482	3.273764	2.724684	2.059809	254.358398	4.836247	0.000941	0.000397	1.843928	1813.018677	7.088024	0.943677	227.430283	26.928120	25.078110	0.517770	0.382944	0.461901
566605.000000	5592265.000000	0.027200	0.031400	0.040400	0.082000	0.866242	0.673267	0.331707	1.154412	0.777228	0.382927	1.485294	1.286624	0.492683	3.014706	2.611465	2.029703	253.707748	4.808794	0.000816	0.000168	2.026200	1881.345581	7.177569	0.952609	227.141418	26.566326	25.523720	0.509993	0.443673	0.394526
566615.000000	5592265.000000	0.023000	0.025000	0.033900	0.068900	0.920000	0.678466	0.333817	1.086956	0.737463	0.362845	1.473913	1.356000	0.492017	2.995652	2.756001	2.032449	253.250641	4.659659	0.000713	0.000007	1.903247	1943.973511	7.242110	0.920519	226.851318	26.399323	25.810602	0.505628	0.486125	0.363154
565945.000000	5592275.000000	0.046900	0.059600	0.085500	0.151000	0.786913	0.548538	0.310596	1.270789	0.697076	0.394702	1.823028	1.434564	0.566225	3.219616	2.533557	1.766082	298.957153	1.727242	-0.000052	0.000639	-0.606061	2464.792480	8.475241	0.266430	241.586502	57.370647	0.000000	1.000000	2.080734	0.406482
565955.000000	5592275.000000	0.044600	0.056700	0.084700	0.144600	0.786596	0.526564	0.308437	1.271300	0.669421	0.392116	1.899103	1.493827	0.585754	3.242152	2.550265	1.707202	298.692871	1.908441	-0.000078	0.000719	-0.761761	2615.805664	8.434723	0.306849	241.360886	57.331982	0.000000	1.000000	1.780989	0.388782
565965.000000	5592275.000000	0.044400	0.055900	0.087500	0.145900	0.794276	0.507429	0.304318	1.259009	0.638857	0.383139	1.970721	1.565295	0.599726	3.286036	2.610018	1.667429	298.364838	2.140228	-0.000099	0.000820	-0.875121	2768.394531	8.376943	0.360224	241.075348	57.289474	0.000000	1.000000	1.591709	0.378570
565975.000000	5592275.000000	0.046400	0.057200	0.089400	0.148900	0.811189	0.519016	0.311619	1.232758	0.639821	0.384150	1.926724	1.562937	0.600403	3.209052	2.603147	1.665548	297.997498	2.425604	-0.000129	0.000900	-0.973149	2913.508789	8.302972	0.428228	240.793884	57.203613	0.001026	0.999982	1.533551	0.361525
565985.000000	5592275.000000	0.048300	0.058400	0.087100	0.146200	0.827055	0.554535	0.330369	1.209110	0.670494	0.399453	1.803313	1.491439	0.595759	3.026915	2.503425	1.678530	297.579712	2.760935	-0.000176	0.000922	-1.062385	3064.665039	8.223695	0.511786	240.516052	57.063667	0.022198	0.999610	1.440307	0.345340
565995.000000	5592275.000000	0.047700	0.057900	0.087100	0.147000	0.823834	0.547646	0.324490	1.213836	0.664753	0.393878	1.825996	1.504318	0.592517	3.081761	2.538860	1.687715	297.103821	3.112347	-0.000240	0.000856	-1.144935	3229.714355	8.155422	0.604065	240.242279	56.861534	0.083942	0.998524	1.267021	0.334559
566005.000000	5592275.000000	0.046200	0.057100	0.085000	0.145500	0.809107	0.543529	0.317526	1.235931	0.671765	0.392440	1.839827	1.488616	0.584192	3.149351	2.548162	1.711765	296.570770	3.421631	-0.000316	0.000696	-1.216626	3404.586426	8.112141	0.690026	239.973389	56.597385	0.190636	0.996640	1.053945	0.327815
566015.000000	5592275.000000	0.047400	0.058600	0.084600	0.149000	0.808874	0.560284	0.318121	1.236287	0.692671	0.393289	1.784810	1.443686	0.567785	3.143460	2.542662	1.761229	295.993134	3.626051	-0.000388	0.000471	-1.264972	3584.970459	8.104671	0.751360	239.708954	56.284164	0.334843	0.994082	0.886892	0.323417
566025.000000	5592275.000000	0.049900	0.061700	0.091000	0.155300	0.808752	0.548352	0.321314	1.236473	0.678022	0.397296	1.823647	1.474878	0.585963	3.112224	2.517018	1.706594	295.392883	3.708205	-0.000438	0.000227	-1.274006	3761.618896	8.129890	0.780791	239.447784	55.945099	0.498566	0.991163	0.806558	0.321294
566035.000000	5592275.000000	0.050700	0.065900	0.098800	0.162100	0.769348	0.513158	0.312770	1.299803	0.667004	0.406539	1.948718	1.499241	0.609500	3.197239	2.459788	1.640688	294.788788	3.705662	-0.000455	0.000011	-1.234956	3923.030029	8.172367	0.786579	239.189850	55.598934	0.668427	0.988116	0.799233	0.321102
566045.000000	5592275.000000	0.053200	0.069400	0.105600	0.170600	0.766571	0.503788	0.311841	1.304511	0.657197	0.406800	1.984962	1.521614	0.618992	3.206767	2.458213	1.615530	294.190369	3.663714	-0.000438	-0.000140	-1.153669	4056.222656	8.216969	0.780173	238.936371	55.253986	0.835922	0.985092	0.811667	0.321965
566055.000000	5592275.000000	0.055200	0.069500	0.107800	0.174200	0.794245	0.512059	0.316877	1.259058	0.644712	0.398967	1.952898	1.551079	0.618829	3.155797	2.506475	1.615956	293.600250	3.609835	-0.000400	-0.000214	-1.054757	4152.097168	8.255011	0.768840	238.687775	54.912472	0.999718	0.982116	0.821945	0.323198
566065.000000	5592275.000000	0.053600	0.072700	0.106100	0.175300	0.737277	0.505184	0.305762	1.356343	0.685203	0.414718	1.979477	1.459422	0.605248	3.270522	2.411279	1.652215	293.017212	3.554578	-0.000362	-0.000222	-0.977973	4217.917969	8.286090	0.755907	238.443237	54.573978	1.160843	0.979168	0.846794	0.324456
566075.000000	5592275.000000	0.058000	0.075200	0.110600	0.182600	0.771277	0.524412	0.317634	1.296551	0.679928	0.411829	1.906896	1.470745	0.605695	3.148275	2.428192	1.650995	292.438965	3.506859	-0.000347	-0.000183	-0.964330	4271.416504	8.312038	0.744543	238.202332	54.236633	1.323544	0.976174	0.878867	0.325491
566085.000000	5592275.000000	0.059100	0.078600	0.117400	0.186300	0.751908	0.503407	0.317230	1.329949	0.669506	0.421900	1.986464	1.493639	0.630166	3.152284	2.370229	1.586883	291.860870	3.478253	-0.000369	-0.000116	-1.036870	4340.280762	8.335844	0.738912	237.965485	53.895378	1.494328	0.973018	0.920617	0.326093
566095.000000	5592275.000000	0.058000	0.077200	0.113000	0.185300	0.751295	0.513274	0.313006	1.331034	0.683186	0.416622	1.948275	1.463731	0.609822	3.194827	2.400259	1.639823	291.278076	3.469392	-0.000426	-0.000033	-1.188259	4458.144531	8.364524	0.740296	237.731888	53.546181	1.678417	0.969604	0.959769	0.326263
566105.000000	5592275.000000	0.057000	0.074000	0.112100	0.182200	0.770270	0.508475	0.312843	1.298246	0.660125	0.406147	1.966666	1.514865	0.615258	3.196491	2.462162	1.625335	290.688416	3.475862	-0.000507	0.000049	-1.387711	4652.128418	8.404196	0.748296	237.500397	53.188019	1.876366	0.965921	0.970366	0.324955
566115.000000	5592275.000000	0.055400	0.073500	0.110400	0.182000	0.753742	0.501812	0.304396	1.326715	0.665761	0.403846	1.992779	1.502041	0.606593	3.285198	2.476191	1.648551	290.090942	3.500138	-0.000598	0.000115	-1.599856	4939.075195	8.455654	0.764037	237.270889	52.820049	2.091236	0.961913	0.966909	0.317742
566125.000000	5592275.000000	0.056600	0.074400	0.113300	0.182800	0.760753	0.499559	0.309628	1.314488	0.656664	0.407002	2.001767	1.522850	0.619803	3.229682	2.456990	1.613416	289.483612	3.545338	-0.000688	0.000163	-1.796495	5330.354980	8.517385	0.788679	237.044434	52.439171	2.328415	0.957482	0.986498	0.300812
566135.000000	5592275.000000	0.056300	0.073800	0.111100	0.178900	0.762873	0.506751	0.314701	1.310835	0.664266	0.412521	1.973357	1.505420	0.621017	3.177619	2.424119	1.610261	288.864166	3.604493	-0.000766	0.000223	-1.960009	5836.489746	8.589680	0.820448	236.821793	52.042370	2.591377	0.952565	1.027009	0.269519
566145.000000	5592275.000000	0.051400	0.064900	0.099100	0.164200	0.791988	0.518668	0.313033	1.262646	0.654894	0.395250	1.928015	1.526965	0.603532	3.194552	2.530046	1.656912	288.349396	3.653378	-0.000786	0.000284	-1.973454	6014.650391	8.609379	0.840413	236.625107	51.724285	2.816823	0.948352	0.986353	0.264424
566435.000000	5592275.000000	0.030200	0.032000	0.041100	0.084200	0.943750	0.734793	0.358670	1.059603	0.778589	0.380048	1.360927	1.284375	0.488124	2.788080	2.631250	2.048662	262.477600	5.223549	-0.002027	-0.000781	-3.879989	8729.184570	8.629221	1.442126	231.075134	31.402456	20.530935	0.604644	0.704053	0.125602
566445.000000	5592275.000000	0.028800	0.030100	0.040500	0.081600	0.956811	0.711111	0.352941	1.045139	0.743210	0.368873	1.406250	1.345515	0.496324	2.833333	2.710963	2.014815	262.067749	4.948968	-0.001336	-0.000232	-2.586059	7494.669922	8.516764	1.300449	230.944122	31.123611	20.737637	0.600110	0.630187	0.195655
566455.000000	5592275.000000	0.026900	0.031100	0.040900	0.078700	0.864952	0.657702	0.341804	1.156134	0.760391	0.395172	1.520446	1.315112	0.519695	2.925650	2.530546	1.924205	261.778931	4.992253	-0.000416	0.000263	-0.904665	5518.799805	8.199855	1.236146	230.728043	31.050903	20.782459	0.599029	0.545377	0.259201
566465.000000	5592275.000000	0.027400	0.029500	0.040100	0.074800	0.928814	0.683292	0.366310	1.076642	0.735661	0.394385	1.463503	1.359322	0.536096	2.729927	2.535594	1.865337	261.468414	5.189513	0.000268	0.000583	0.290264	4103.311523	7.869683	1.226446	230.506500	30.961918	20.851173	0.597545	0.473822	0.304558
566475.000000	5592275.000000	0.027500	0.029500	0.043200	0.075400	0.932204	0.636574	0.364722	1.072727	0.682870	0.391247	1.570909	1.464407	0.572944	2.741818	2.555932	1.745370	261.104218	5.419148	0.000626	0.000727	0.882905	3254.331543	7.600051	1.240018	230.279114	30.825108	20.976101	0.595040	0.390935	0.358838
566485.000000	5592275.000000	0.028800	0.031300	0.042600	0.078800	0.920128	0.676056	0.365482	1.086805	0.734742	0.397208	1.479167	1.361023	0.540609	2.736110	2.517572	1.849765	260.675903	5.611976	0.000750	0.000708	1.069953	2772.250488	7.407678	1.257353	230.044754	30.631168	21.168198	0.591317	0.353925	0.369416
566495.000000	5592275.000000	0.029400	0.031000	0.043500	0.082300	0.948387	0.675862	0.357230	1.054422	0.712644	0.376671	1.479592	1.403226	0.528554	2.799320	2.654839	1.891954	260.191803	5.721964	0.000741	0.000567	1.047002	2496.009766	7.284478	1.262883	229.804169	30.387630	21.418968	0.586533	0.400435	0.305594
566505.000000	5592275.000000	0.028300	0.033300	0.045000	0.083200	0.849850	0.628889	0.340144	1.176678	0.740000	0.400240	1.590106	1.351351	0.540865	2.939929	2.498498	1.848889	259.670013	5.729506	0.000660	0.000348	0.928846	2326.524658	7.213317	1.247438	229.559067	30.110947	21.709511	0.581037	0.462591	0.245822
566515.000000	5592275.000000	0.027300	0.034200	0.045900	0.085900	0.798246	0.594771	0.317811	1.252747	0.745098	0.398137	1.681319	1.342105	0.534342	3.146520	2.511696	1.871460	259.127106	5.627564	0.000563	0.000111	0.815812	2210.874023	7.180762	1.206443	229.309799	29.817295	22.023487	0.575146	0.489034	0.238270
566525.000000	5592275.000000	0.028500	0.033500	0.048000	0.087600	0.850746	0.593750	0.325342	1.175439	0.697917	0.382420	1.684211	1.432836	0.547945	3.073684	2.614925	1.825000	258.579437	5.408010	0.000512	-0.000076	0.800143	2119.786865	7.179159	1.136332	229.054962	29.524479	22.345398	0.569180	0.506555	0.251326
566535.000000	5592275.000000	0.027400	0.033400	0.049200	0.089900	0.820359	0.556911	0.304783	1.218978	0.678862	0.371524	1.795620	1.473054	0.547275	3.281022	2.691617	1.827236	258.044800	5.080935	0.000537	-0.000161	0.919597	2029.944092	7.199191	1.039266	228.794098	29.250706	22.657848	0.563483	0.516300	0.280282
566545.000000	5592275.000000	0.030100	0.034400	0.049900	0.090300	0.875000	0.603206	0.333333	1.142857	0.689379	0.380952	1.657807	1.450581	0.552602	3.000000	2.625000	1.809619	257.532623	4.689476	0.000624	-0.000129	1.142062	1935.095337	7.232561	0.928005	228.528259	29.004368	22.950829	0.558238	0.487352	0.351662
566555.000000	5592275.000000	0.030800	0.035900	0.050900	0.089100	0.857939	0.605108	0.345679	1.165584	0.705305	0.402918	1.652597	1.417827	0.571268	2.892857	2.481894	1.750491	257.041077	4.318387	0.000735	0.000001	1.379134	1848.721924	7.222576	0.818759	228.258133	28.782940	23.225956	0.553407	0.409061	0.474782
566565.000000	5592275.000000	0.030300	0.034900	0.048000	0.087500	0.868195	0.631250	0.346286	1.151815	0.727083	0.398857	1.584158	1.375358	0.548571	2.887789	2.507163	1.822917	256.556305	4.099811	0.000833	0.000180	1.535438	1795.545532	7.150452	0.746099	227.983246	28.573067	23.497440	0.548723	0.335487	0.580677
566575.000000	5592275.000000	0.029200	0.034700	0.045800	0.088200	0.841499	0.637555	0.331066	1.188356	0.757642	0.393424	1.568493	1.319885	0.519274	3.020548	2.541787	1.925764	256.050903	4.129504	0.000888	0.000335	1.643265	1787.699707	7.138729	0.752574	227.704620	28.346275	23.792141	0.543660	0.334778	0.579876
566585.000000	5592275.000000	0.028000	0.032000	0.044100	0.086100	0.875000	0.634921	0.325203	1.142857	0.725624	0.371661	1.575000	1.378125	0.512195	3.075000	2.690625	1.952381	255.495224	4.355524	0.000882	0.000390	1.714035	1825.712280	7.200758	0.825593	227.423615	28.071613	24.138817	0.537650	0.408810	0.474514
566595.000000	5592275.000000	0.024400	0.027100	0.037200	0.075500	0.900369	0.655914	0.323179	1.110656	0.728495	0.358940	1.524590	1.372694	0.492715	3.094262	2.785978	2.029570	254.880936	4.609172	0.000822	0.000320	1.710369	1891.390625	7.226009	0.902831	227.141418	27.739517	24.545795	0.530529	0.492863	0.358675
566605.000000	5592275.000000	0.022900	0.024700	0.036200	0.070400	0.927126	0.632597	0.325284	1.078602	0.682320	0.350852	1.580786	1.465587	0.514205	3.074236	2.850203	1.944752	254.224167	4.731917	0.000731	0.000152	1.678791	1955.719604	7.232708	0.940229	226.857681	27.366482	24.997742	0.522606	0.533267	0.306283
566615.000000	5592275.000000	0.021500	0.023500	0.033300	0.065800	0.914894	0.645646	0.326748	1.093023	0.705706	0.357143	1.548837	1.417021	0.506079	3.060465	2.800000	1.975976	253.555511	4.656407	0.000648	-0.000018	1.642559	1999.268433	7.271165	0.924955	226.572388	26.983120	25.464603	0.514466	0.545121	0.301758
566625.000000	5592275.000000	0.020000	0.021800	0.031300	0.059400	0.917431	0.638978	0.336700	1.090000	0.696486	0.367003	1.565000	1.435780	0.526936	2.969999	2.724771	1.897764	252.903687	4.428923	0.000615	-0.000068	1.587577	2022.592896	7.333469	0.868938	226.285858	26.617825	25.917278	0.506658	0.559522	0.305739
566635.000000	5592275.000000	0.020000	0.020700	0.027900	0.054400	0.966184	0.716846	0.367647	1.035000	0.741935	0.380515	1.395000	1.347826	0.512868	2.720000	2.628020	1.949821	252.444260	4.237285	0.000609	-0.000004	1.493641	2052.094727	7.391931	0.822713	226.004608	26.439657	26.211273	0.502163	0.558406	0.321148
565945.000000	5592285.000000	0.047000	0.057700	0.090100	0.150300	0.814558	0.521643	0.312708	1.227660	0.640400	0.383899	1.917021	1.561525	0.599468	3.197872	2.604853	1.668147	299.085266	1.605276	-0.000007	0.000613	-0.375899	2353.077393	8.502242	0.239952	241.562424	57.522823	0.000000	1.000000	2.256385	0.439048
565955.000000	5592285.000000	0.046200	0.057600	0.087700	0.143600	0.802083	0.526796	0.321727	1.246753	0.656784	0.401114	1.898268	1.522569	0.610724	3.108225	2.493056	1.637400	298.808472	1.793644	-0.000012	0.000714	-0.490532	2500.029785	8.451921	0.280547	241.275391	57.533085	0.000000	1.000000	1.891400	0.420404
565965.000000	5592285.000000	0.045100	0.055800	0.082200	0.139700	0.808244	0.548662	0.322835	1.237250	0.678832	0.399427	1.822616	1.473118	0.588404	3.097561	2.503584	1.699514	298.501740	2.018446	-0.000014	0.000828	-0.568688	2637.988525	8.387818	0.330630	240.991486	57.510258	0.000000	1.000000	1.608590	0.407040
565975.000000	5592285.000000	0.046000	0.056700	0.085600	0.144300	0.811287	0.537383	0.318780	1.232609	0.662383	0.392931	1.860870	1.509700	0.593209	3.136957	2.544974	1.685748	298.157135	2.297880	-0.000018	0.000929	-0.623849	2769.955078	8.307278	0.395214	240.711517	57.445621	0.000000	1.000000	1.524089	0.382288
565985.000000	5592285.000000	0.046400	0.057900	0.086400	0.148000	0.801382	0.537037	0.313514	1.247845	0.670139	0.391216	1.862069	1.492228	0.583784	3.189655	2.556131	1.712963	297.763519	2.635877	-0.000035	0.000978	-0.668469	2905.125244	8.217479	0.476869	240.435043	57.328472	0.005131	0.999910	1.436348	0.356853
565995.000000	5592285.000000	0.047500	0.057000	0.085500	0.147300	0.833333	0.555556	0.322471	1.200000	0.666667	0.386965	1.800000	1.500000	0.580448	3.101053	2.584211	1.722807	297.311981	3.004030	-0.000072	0.000936	-0.709388	3038.954102	8.130899	0.570055	240.162491	57.149483	0.032024	0.999439	1.262852	0.339288
566005.000000	5592285.000000	0.047600	0.057600	0.084700	0.147000	0.826389	0.561983	0.323810	1.210084	0.680047	0.391837	1.779412	1.470486	0.576190	3.088235	2.552083	1.735537	296.800568	3.347905	-0.000124	0.000795	-0.743708	3167.939209	8.062809	0.661356	239.894653	56.905907	0.102875	0.998193	1.003190	0.329604
566015.000000	5592285.000000	0.045800	0.060300	0.087500	0.151100	0.759536	0.523429	0.303111	1.316594	0.689143	0.399073	1.910480	1.451078	0.579087	3.299126	2.505804	1.726857	296.238251	3.601387	-0.000178	0.000581	-0.760303	3296.859863	8.028558	0.732542	239.631104	56.607132	0.217552	0.996168	0.778107	0.324012
566025.000000	5592285.000000	0.050700	0.064100	0.095500	0.164100	0.790952	0.530890	0.308958	1.264300	0.671204	0.390615	1.883629	1.489860	0.581962	3.236686	2.560062	1.718325	295.645416	3.728935	-0.000220	0.000339	-0.747474	3421.342529	8.030243	0.771861	239.370697	56.274723	0.359043	0.993656	0.678606	0.320885
566035.000000	5592285.000000	0.054400	0.070600	0.104200	0.171600	0.770538	0.522073	0.317016	1.297794	0.677543	0.411422	1.915441	1.475920	0.607226	3.154412	2.430595	1.646833	295.042664	3.757143	-0.000238	0.000124	-0.697695	3531.902100	8.054325	0.784317	239.113388	55.929272	0.514275	0.990884	0.655131	0.319925
